ID,实例名,状态,地域,可用区,实例类型,实例规格,CPU(核数),内存(GB),GPU(卡数),操作系统,镜像Id,带宽(Mbps),主IPv4公网IP,主IPv4内网IP,主IPv4RdmaIP,主IPv6地址,系统盘类型,系统盘大小(GiB),VpcId,Vpc名称,子网Id,子网名称,网络类型,创建时间,到期时间,实例计费模式,网络计费模式,所属项目,专用宿主机ID,置放群组ID,高性能计算集群ID,数据盘_0_类型,数据盘_0_大小（GiB）,数据盘_1_类型,数据盘_1_大小（GiB）,数据盘_2_类型,数据盘_2_大小（GiB）,数据盘_3_类型,数据盘_3_大小（GiB）,标签_with-snapshot
ins-pg9w25vl,DCVMBE0074,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.111,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-14 14:31:06,,CDC计费,,默认项目,,,,,,,,,,,,3
ins-l5vskqch,DCVMBE0075,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.98,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-14 14:43:38,,CDC计费,,默认项目,,,,,,,,,,,,3
ins-psvuxtmr,DCVMBE0076,运行中,上海,上海五区,标准型S5,S5.6XLARGE48,24,48,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.104,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-14 14:55:24,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,,,,,,,3
ins-55h87xqh,DCVMBE0083,运行中,上海,上海五区,标准型S5,S5.4XLARGE64,16,64,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.59,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-14 15:43:05,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,CLOUD_PREMIUM,50,,,,,3
ins-0dlvi3fn,DCVMBE0086,运行中,上海,上海五区,标准型S5,S5.4XLARGE32,16,32,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.96,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-15 09:06:30,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,,,,,,,3
ins-0g1eruun,DCVMBE0085,运行中,上海,上海五区,标准型S5,S5.4XLARGE32,16,32,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.47,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-15 09:15:53,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,,,,,,,3
ins-bf8sf2ir,DCVMBE0070,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.27,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-21 14:53:09,,CDC计费,,默认项目,,,,,,,,,,,,3
ins-7gnrcxcf,TCVMBG0016,运行中,上海,上海五区,标准型S5,S5.2XLARGE16,8,16,0,Windows Server 2016 数据中心版 64位中文版,img-r56el083,0Mbps,,10.82.99.14,,,CLOUD_PREMIUM,100,vpc-0n3h38qw,TVPCBG0001,subnet-qlgen6zf,TIPSBG0001,TVPCBG0001,2023-09-06 13:28:08,,CDC计费,,默认项目,,,,,,,,,,,,22
ins-eqkmff45,TCVMBG0015,运行中,上海,上海五区,标准型S5,S5.4XLARGE32,16,32,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.99.11,,,CLOUD_PREMIUM,50,vpc-0n3h38qw,TVPCBG0001,subnet-qlgen6zf,TIPSBG0001,TVPCBG0001,2023-09-06 13:28:11,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,500,,,,,,,22
ins-gwh02uhv,TCVMBG0013,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位,img-asr6jzz9,0Mbps,,10.82.99.13,,,CLOUD_PREMIUM,50,vpc-0n3h38qw,TVPCBG0001,subnet-qlgen6zf,TIPSBG0001,TVPCBG0001,2023-09-06 13:28:14,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,,,,,,,22
ins-oslgaqdl,TCVMBG0012,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位,img-asr6jzz9,0Mbps,,10.82.99.16,,,CLOUD_PREMIUM,50,vpc-0n3h38qw,TVPCBG0001,subnet-qlgen6zf,TIPSBG0001,TVPCBG0001,2023-09-06 13:28:15,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,,,,,,,22
ins-ro9es8kr,TCVMBG0017,运行中,上海,上海五区,标准型S5,S5.4XLARGE32,16,32,0,CentOS 7.6 64位,img-rm213h7z,0Mbps,,10.82.99.10,,,CLOUD_PREMIUM,50,vpc-0n3h38qw,TVPCBG0001,subnet-qlgen6zf,TIPSBG0001,TVPCBG0001,2023-09-06 14:34:54,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,CLOUD_PREMIUM,200,,,,,22
ins-qwm1esf7,TCVMBG0018,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 6.10 64位,img-b24loz47,0Mbps,,10.82.99.27,,,CLOUD_PREMIUM,50,vpc-0n3h38qw,TVPCBG0001,subnet-qlgen6zf,TIPSBG0001,TVPCBG0001,2023-09-06 14:42:47,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,CLOUD_PREMIUM,400,,,,,22
ins-c7remasr,TCVMBG0019,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 6.10 64位,img-b24loz47,0Mbps,,10.82.99.35,,,CLOUD_PREMIUM,50,vpc-0n3h38qw,TVPCBG0001,subnet-qlgen6zf,TIPSBG0001,TVPCBG0001,2023-09-06 14:54:05,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,CLOUD_PREMIUM,200,,,,,22
ins-jbjzyb7n,TCVMBG0020,运行中,上海,上海五区,标准型S5,S5.4XLARGE32,16,32,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.99.40,,,CLOUD_PREMIUM,50,vpc-0n3h38qw,TVPCBG0001,subnet-qlgen6zf,TIPSBG0001,TVPCBG0001,2023-09-06 15:04:10,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,1000,,,,,,,22
ins-c3odh3gt,DCVMBE0096,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.75,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-09-07 09:16:47,,CDC计费,,默认项目,,,,,,,,,,,,3
ins-p0kf6cyr,DCVMBE0097,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.54,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-09-07 09:28:34,,CDC计费,,默认项目,,,,,,,,,,,,3
ins-difsfphh,DCVMBE0098,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.103,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-09-07 09:37:58,,CDC计费,,默认项目,,,,,,,,,,,,3
ins-5a7k1vl9,DCVMBE0099,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.138,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-09-07 09:48:49,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,,,,,,,3
ins-9w7765gj,DCVMBE0100,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.112,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-09-07 09:57:26,,CDC计费,,默认项目,,,,,,,,,,,,3
ins-eubzkow9,DCVMBE0101,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.107,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-09-07 10:07:07,,CDC计费,,默认项目,,,,,,,,,,,,3
ins-3eeinjyd,DCVMBE0103,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.114,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-09-07 10:40:50,,CDC计费,,默认项目,,,,,,,,,,,,3
ins-qr71u6dl,DCVMBE0104,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.79,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-09-07 10:57:24,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,3
ins-1zj95z6r,TCVMSW0006,运行中,上海,上海五区,标准型S5,S5.2XLARGE16,8,16,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.79.4,,,CLOUD_PREMIUM,50,vpc-ksoxi0hy,TVPCSW0001,subnet-ct9tb1ht,TIPSSW0006,TVPCSW0001,2023-09-08 09:58:56,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,CLOUD_PREMIUM,100,,,,,22
ins-kb35d77n,TCVMSW0007,运行中,上海,上海五区,标准型S5,S5.LARGE8,4,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.79.17,,,CLOUD_PREMIUM,50,vpc-ksoxi0hy,TVPCSW0001,subnet-ct9tb1ht,TIPSSW0006,TVPCSW0001,2023-09-08 10:11:31,,CDC计费,,默认项目,,,,,,,,,,,,22
ins-5x4b5mlj,TCVMBG0032,运行中,上海,上海五区,标准型S5,S5.2XLARGE32,8,32,0,CentOS 7.6 64位,img-bw8cgm7j,0Mbps,,10.82.99.121,,,CLOUD_PREMIUM,50,vpc-0n3h38qw,TVPCBG0001,subnet-qlgen6zf,TIPSBG0001,TVPCBG0001,2023-09-26 17:30:15,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,3
ins-qwn3bbm3,TCVMBG0031,运行中,上海,上海五区,标准型S5,S5.2XLARGE32,8,32,0,CentOS 7.6 64位,img-bw8cgm7j,0Mbps,,10.82.99.51,,,CLOUD_PREMIUM,50,vpc-0n3h38qw,TVPCBG0001,subnet-qlgen6zf,TIPSBG0001,TVPCBG0001,2023-09-26 17:30:17,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,1000,,,,,,,3
ins-owupn5f3,TCVMBG0033,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位,img-bw8cgm7j,0Mbps,,10.82.99.125,,,CLOUD_PREMIUM,50,vpc-0n3h38qw,TVPCBG0001,subnet-qlgen6zf,TIPSBG0001,TVPCBG0001,2023-09-26 17:30:20,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,,,,,,,3
ins-ij806zf1,TCVMBG0027,运行中,上海,上海五区,标准型S5,S5.2XLARGE32,8,32,0,CentOS 7.6 64位,img-bw8cgm7j,0Mbps,,10.82.99.64,,,CLOUD_PREMIUM,50,vpc-0n3h38qw,TVPCBG0001,subnet-qlgen6zf,TIPSBG0001,TVPCBG0001,2023-09-26 17:30:20,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,CLOUD_PREMIUM,100,,,,,3
ins-a8b8auf7,TCVMBG0028,运行中,上海,上海五区,标准型S5,S5.2XLARGE32,8,32,0,CentOS 7.6 64位,img-bw8cgm7j,0Mbps,,10.82.99.72,,,CLOUD_PREMIUM,50,vpc-0n3h38qw,TVPCBG0001,subnet-qlgen6zf,TIPSBG0001,TVPCBG0001,2023-09-26 17:30:22,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,1000,,,,,,,3
ins-9813p9ab,TCVMBG0030,运行中,上海,上海五区,标准型S5,S5.2XLARGE32,8,32,0,CentOS 7.6 64位,img-bw8cgm7j,0Mbps,,10.82.99.132,,,CLOUD_PREMIUM,50,vpc-0n3h38qw,TVPCBG0001,subnet-qlgen6zf,TIPSBG0001,TVPCBG0001,2023-09-26 17:30:23,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,1000,,,,,,,3
ins-bfr0pdf3,TCVMBG0029,运行中,上海,上海五区,标准型S5,S5.2XLARGE32,8,32,0,CentOS 7.6 64位,img-bw8cgm7j,0Mbps,,10.82.99.82,,,CLOUD_PREMIUM,50,vpc-0n3h38qw,TVPCBG0001,subnet-qlgen6zf,TIPSBG0001,TVPCBG0001,2023-09-26 17:53:09,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,1000,,,,,,,3
ins-npw9q2yz,TCVMBX0007,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位,img-g3v6vr0l,0Mbps,,10.82.71.24,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-09-27 10:21:47,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,CLOUD_PREMIUM,200,,,,,3
ins-i010r7f1,TCVMBE0028,运行中,上海,上海五区,标准型S5,S5.LARGE8,4,8,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.82.87,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-10-12 09:16:42,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,3
ins-11bzc773,TCVMBE0031,运行中,上海,上海五区,标准型S5,S5.LARGE8,4,8,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.82.84,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-10-12 09:30:32,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,3
ins-jneo1zoj,TCVMBE0034,运行中,上海,上海五区,标准型S5,S5.LARGE8,4,8,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.82.100,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-10-12 09:51:24,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,3
ins-bv8dsb7r,DCVMBE0025,运行中,上海,上海五区,标准型S5,S5.8XLARGE64,32,64,0,CentOS 7.6 64位,img-cchp5vnp,0Mbps,,10.82.82.57,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-10-18 11:47:22,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,1000,,,,,,,3
ins-cqb2000d,DCVMBE0026,运行中,上海,上海五区,标准型SA3,SA3.8XLARGE64,32,64,0,CentOS 7.6 64位,img-cchp5vnp,0Mbps,,10.82.82.52,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-10-18 11:50:27,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,1000,,,,,,,3
ins-kv3tg8jr,DCVMBE0027,运行中,上海,上海五区,标准型S5,S5.8XLARGE64,32,64,0,CentOS 7.6 64位,img-cchp5vnp,0Mbps,,10.82.82.50,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-10-18 11:51:44,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,1000,,,,,,,0
ins-eioc6nkf,TCVMBE0035,运行中,上海,上海五区,标准型S5,S5.2XLARGE16,8,16,0,CentOS 7.6 64位,img-0yssjfdb,0Mbps,,10.82.82.72,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-10-19 13:49:19,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,,,,,,,0
ins-q3osd3sx,DCVMBE0038,运行中,上海,上海五区,标准型S5,S5.8XLARGE64,32,64,0,CentOS 7.6 64位,img-cchp5vnp,0Mbps,,10.82.82.117,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-10-20 10:07:44,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,1000,,,,,,,0
ins-cm3ik8nh,DCVMBE0028,运行中,上海,上海五区,标准型S5,S5.8XLARGE64,32,64,0,CentOS 7.6 64位,img-cchp5vnp,0Mbps,,10.82.82.129,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-10-20 14:26:59,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,1000,,,,,,,0
ins-3yn3v9s5,TCVMBE0036,运行中,上海,上海五区,标准型S5,S5.2XLARGE16,8,16,0,CentOS 7.6 64位,img-0yssjfdb,0Mbps,,10.82.82.102,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-10-23 14:34:13,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,150,CLOUD_PREMIUM,100,CLOUD_PREMIUM,150,,,0
ins-q11ileef,TCVMGF0001,已关机,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位,img-bw8cgm7j,0Mbps,,10.82.66.10,,,CLOUD_PREMIUM,50,vpc-406c99ym,TVPCGF0001,subnet-0ir07vh3,TIPSGF0024,TVPCGF0001,2023-11-06 10:41:19,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,,,,,,,0
ins-m5hrw2cj,TCVMGF0002,已关机,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 6.10 64位,img-lgyrwbnx,0Mbps,,10.82.66.16,,,CLOUD_PREMIUM,50,vpc-406c99ym,TVPCGF0001,subnet-0ir07vh3,TIPSGF0024,TVPCGF0001,2023-11-06 10:41:21,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,0
ins-rn9f127d,TCVMGF0003,已关机,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 6.10 64位,img-lgyrwbnx,0Mbps,,10.82.66.17,,,CLOUD_PREMIUM,50,vpc-406c99ym,TVPCGF0001,subnet-0ir07vh3,TIPSGF0024,TVPCGF0001,2023-11-06 10:41:21,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,0
ins-0fw3luit,TCVMBG0034,运行中,上海,上海五区,标准型S5,S5.LARGE8,4,8,0,CentOS 6.10 64位,img-b24loz47,0Mbps,,10.82.99.25,,,CLOUD_PREMIUM,50,vpc-0n3h38qw,TVPCBG0001,subnet-qlgen6zf,TIPSBG0001,TVPCBG0001,2023-11-07 13:43:52,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,,,,,,,0
ins-ktw1scpz,TCVMGC0006,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.70.7,,,CLOUD_PREMIUM,50,vpc-51hral6s,TVPCGC0001,subnet-6qy8kcfr,TIPSGC0005,TVPCGC0001,2023-11-13 14:53:29,,CDC计费,,默认项目,,,,,,,,,,,,0
ins-1ohx8nmr,TCVMGC0005,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,Ubuntu Server 22.04 LTS 64位,img-487zeit5,0Mbps,,10.82.70.5,,,CLOUD_PREMIUM,50,vpc-51hral6s,TVPCGC0001,subnet-6qy8kcfr,TIPSGC0005,TVPCGC0001,2023-11-13 14:53:31,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,CLOUD_PREMIUM,200,,,,,0
ins-q0avvt4z,TCVMGC0002,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,Ubuntu Server 22.04 LTS 64位,img-487zeit5,0Mbps,,10.82.70.2,,,CLOUD_PREMIUM,50,vpc-51hral6s,TVPCGC0001,subnet-6qy8kcfr,TIPSGC0005,TVPCGC0001,2023-11-13 14:54:14,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,0
ins-k6e8u2wb,TCVMBE0037,运行中,上海,上海五区,标准型S5,S5.4XLARGE32,16,32,0,CentOS 7.6 64位,img-0yssjfdb,0Mbps,,10.82.82.142,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-11-13 16:39:01,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,400,,,,,,,0
ins-3709aay7,TCVMGC0007,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位,img-bw8cgm7j,0Mbps,,10.82.70.3,,,CLOUD_PREMIUM,50,vpc-51hral6s,TVPCGC0001,subnet-6qy8kcfr,TIPSGC0005,TVPCGC0001,2023-11-13 16:47:26,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,300,CLOUD_PREMIUM,200,,,,,0
ins-0gmi0c13,TCVMGC0004,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,Ubuntu Server 22.04 LTS 64位,img-487zeit5,0Mbps,,10.82.70.15,,,CLOUD_PREMIUM,50,vpc-51hral6s,TVPCGC0001,subnet-6qy8kcfr,TIPSGC0005,TVPCGC0001,2023-11-13 16:47:27,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,0
ins-cm3g0dfl,TCVMGC0001,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,Ubuntu Server 22.04 LTS 64位,img-487zeit5,0Mbps,,10.82.70.16,,,CLOUD_PREMIUM,50,vpc-51hral6s,TVPCGC0001,subnet-6qy8kcfr,TIPSGC0005,TVPCGC0001,2023-11-13 16:47:29,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,0
ins-dhnfgpmv,TCVMGC0011,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.70.6,,,CLOUD_PREMIUM,50,vpc-51hral6s,TVPCGC0001,subnet-6qy8kcfr,TIPSGC0005,TVPCGC0001,2023-11-17 13:17:15,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,0
ins-ao0wy2sv,TCVMGC0009,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位,img-0yssjfdb,0Mbps,,10.82.70.13,,,CLOUD_PREMIUM,50,vpc-51hral6s,TVPCGC0001,subnet-6qy8kcfr,TIPSGC0005,TVPCGC0001,2023-11-17 13:17:18,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,0
ins-o0pkxsg1,TCVMGC0010,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.70.11,,,CLOUD_PREMIUM,50,vpc-51hral6s,TVPCGC0001,subnet-6qy8kcfr,TIPSGC0005,TVPCGC0001,2023-11-17 13:17:19,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,0
ins-dtgycr67,TCVMGC0008,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位,img-plhy3r5z,0Mbps,,10.82.70.14,,,CLOUD_PREMIUM,50,vpc-51hral6s,TVPCGC0001,subnet-6qy8kcfr,TIPSGC0005,TVPCGC0001,2023-11-17 13:17:22,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,CLOUD_PREMIUM,100,,,,,20
ins-0tdgnujx,TCVMHG0001,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.72.15,,,CLOUD_PREMIUM,50,vpc-j9g5urba,TVPCHG0002,subnet-f6ko8me3,TIPSHG0008,TVPCHG0002,2023-11-27 15:26:27,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,20
ins-d73w27hr,TCVMJT0001,运行中,上海,上海五区,标准型S5,S5.6XLARGE96,24,96,0,CentOS 7.6 64位,img-rcxh7tl3,0Mbps,,10.82.61.16,,,CLOUD_PREMIUM,100,vpc-1xs708ni,TVPCJT0001,subnet-3phrh7jr,TIPSJT0014,TVPCJT0001,2023-11-28 09:15:17,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,2000,,,,,,,20
ins-j76yfzmx,TCVMBB0002,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位,img-0yssjfdb,0Mbps,,10.82.76.15,,,CLOUD_PREMIUM,50,vpc-8z15k19k,TVPCBB0002,subnet-7c81o3bv,TIPSBB0004,TVPCBB0002,2023-11-30 16:15:21,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,,,,,,,20
ins-6hmzxvhr,TCVMBB0001,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位,img-0yssjfdb,0Mbps,,10.82.76.12,,,CLOUD_PREMIUM,50,vpc-8z15k19k,TVPCBB0002,subnet-7c81o3bv,TIPSBB0004,TVPCBB0002,2023-11-30 16:15:22,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,,,,,,,20
ins-4a0s7yjp,TCVMGF0004,运行中,上海,上海五区,标准型S5,S5.MEDIUM4,2,4,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.52.13,,,CLOUD_PREMIUM,50,vpc-f88b4gdi,TVPCGF0002,subnet-qianitn5,TIPSGF0025,TVPCGF0002,2023-12-05 16:36:25,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,20
ins-62my9xkz,TCVMGF0005,运行中,上海,上海五区,标准型S5,S5.MEDIUM4,2,4,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.52.16,,,CLOUD_PREMIUM,50,vpc-f88b4gdi,TVPCGF0002,subnet-qianitn5,TIPSGF0025,TVPCGF0002,2023-12-05 16:36:27,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,20
